"editorial_status","batch","external_id","category","page_url","video_title","prompt","current_video_description","current_topic","poster_url","video_url","duration_seconds","publication_date","proposed_video_description","editorial_notes"
"accepted","batch-024","9391","B","https://prawkonaraz.pl/pytanie/9391/czy-zjezdzajac-z-drogi-publicznej-na-parking-wlaczasz-sie-do-ruchu","Film do pytania 9391: Czy zjeżdżając z drogi publicznej na parking włączasz się do ruchu?","Czy zjeżdżając z drogi publicznej na parking włączasz się do ruchu?","Materiał wideo do pytania 9391 dla kategorii B pokazuje krótką sytuację drogową z egzaminu teoretycznego i pomaga przeanalizować ją na podstawie obserwacji oraz zasad ruchu. Temat sceny: ocena, czy zjeżdżając z drogi publicznej na parking włączasz się do ruchu.","ocena, czy zjeżdżając z drogi publicznej na parking włączasz się do ruchu","https://prawkonaraz.pl/storage-bulk/media/questions/b/9391/image/poster.6980c9f3ed7b.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9391/video/full.a18b02f08527.mp4","8","2026-04-09T02:23:14+02:00","Zalesiony odcinek z zatoką, zjazdem na parking i oznaczeniami przy krawędzi pokazuje opuszczanie drogi głównej. Ujęcie akcentuje zmianę nawierzchni, punkt wjazdu oraz relację z poboczem.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
"accepted","batch-024","941","A","https://prawkonaraz.pl/pytanie/941/zamierzasz-skrecic-w-lewo-czy-masz-obowiazek-ustapic-pierwszenstwa-pojazdowi-nadjezdzajacemu-z-prawej-strony","Film do pytania 941: Zamierzasz skręcić w lewo. Czy masz obowiązek ustąpić pierwszeństwa pojazdowi nadjeżdżają...","Zamierzasz skręcić w lewo. Czy masz obowiązek ustąpić pierwszeństwa pojazdowi nadjeżdżającemu z prawej strony?","Nagranie przypisane do pytania 941 dla kategorii A przedstawia scenę z perspektywy kierującego, z naciskiem na ocenę otoczenia, znaków i zachowania uczestników ruchu. Temat sceny: zamierzasz skręcić w lewo. Czy masz obowiązek ustąpić pierwszeństwa pojazdowi nadjeżdżającemu z prawej strony.","zamierzasz skręcić w lewo. Czy masz obowiązek ustąpić pierwszeństwa pojazdowi nadjeżdżającemu z prawej strony","https://prawkonaraz.pl/storage-bulk/media/questions/a/941/image/poster.47fda1de1267.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/941/video/full.e6fee3c950cf.mp4","10","2026-04-09T01:41:40+02:00","Szeroka miejska ulica z białym autem po lewej, sygnalizacją i zielenią przy poboczu pokazuje przygotowanie do skrętu. Kadr pomaga obserwować pojazd z boku, znaki oraz przestrzeń przed skrzyżowaniem.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
"accepted","batch-024","942","A","https://prawkonaraz.pl/pytanie/942/zamierzasz-jechac-na-wprost-czy-masz-obowiazek-ustapic-pierwszenstwa-pojazdowi-nadjezdzajacemu-z-prawej-strony","Film do pytania 942: Zamierzasz jechać na wprost. Czy masz obowiązek ustąpić pierwszeństwa pojazdowi nadjeżdża...","Zamierzasz jechać na wprost. Czy masz obowiązek ustąpić pierwszeństwa pojazdowi nadjeżdżającemu z prawej strony?","Nagranie przypisane do pytania 942 dla kategorii A przedstawia scenę z perspektywy kierującego, z naciskiem na ocenę otoczenia, znaków i zachowania uczestników ruchu. Temat sceny: zamierzasz jechać na wprost. Czy masz obowiązek ustąpić pierwszeństwa pojazdowi nadjeżdżającemu z prawej strony.","zamierzasz jechać na wprost. Czy masz obowiązek ustąpić pierwszeństwa pojazdowi nadjeżdżającemu z prawej strony","https://prawkonaraz.pl/storage-bulk/media/questions/a/942/image/poster.ef14b999b824.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/942/video/full.5231dd9de803.mp4","8","2026-04-09T01:41:40+02:00","Lokalna ulica z domami, drzewami i samochodem zbliżającym się z prawej strony pokazuje przejazd na wprost przez skrzyżowanie. Materiał akcentuje boczny wlot, widoczność i pozycję obu pojazdów.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
"accepted","batch-024","9424","B","https://prawkonaraz.pl/pytanie/9424/czy-w-przedstawionej-sytuacji-wjezdzajac-na-droge-twarda-z-drogi-gruntowej-musisz-zachowac-szczegolna-ostroznosc","Film do pytania 9424: Czy w przedstawionej sytuacji wjeżdżając na drogę twardą z drogi gruntowej musisz zachow...","Czy w przedstawionej sytuacji wjeżdżając na drogę twardą z drogi gruntowej musisz zachować szczególną ostrożność?","Nagranie przypisane do pytania 9424 dla kategorii B przedstawia scenę z perspektywy kierującego, z naciskiem na ocenę otoczenia, znaków i zachowania uczestników ruchu. Temat sceny: ocena, czy w przedstawionej sytuacji wjeżdżając na drogę twardą z drogi gruntowej musisz zachować szczególną ostrożność.","ocena, czy w przedstawionej sytuacji wjeżdżając na drogę twardą z drogi gruntowej musisz zachować szczególną ostrożność","https://prawkonaraz.pl/storage-bulk/media/questions/b/9424/image/poster.3b9da412ea70.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9424/video/full.b40666b8e276.mp4","8","2026-04-09T02:23:14+02:00","Wąska droga o słabszej nawierzchni między ogrodzeniami prowadzi do twardszej jezdni i otwartej przestrzeni. Ujęcie pokazuje zmianę charakteru drogi, pobocza oraz miejsce włączenia do ruchu.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
"accepted","batch-024","9425","B","https://prawkonaraz.pl/pytanie/9425/czy-w-przedstawionej-sytuacji-zblizasz-sie-do-skrzyzowania-na-ktorym-musisz-ustapic-pierwszenstwa-pojazdom-nadjezdzajacym-z-prawej-strony","Film do pytania 9425: Czy w przedstawionej sytuacji zbliżasz się do skrzyżowania na którym musisz ustąpić pier...","Czy w przedstawionej sytuacji zbliżasz się do skrzyżowania na którym musisz ustąpić pierwszeństwa pojazdom nadjeżdżającym z prawej strony?","Klip wideo dla pytania 9425 dla kategorii B pokazuje sytuację egzaminacyjną na drodze, w której liczy się spokojna obserwacja, rozpoznanie zagrożeń i właściwa decyzja kierowcy. Temat sceny: ocena, czy w przedstawionej sytuacji zbliżasz się do skrzyżowania na którym musisz ustąpić pierwszeństwa pojazdom nadjeżdżający...","ocena, czy w przedstawionej sytuacji zbliżasz się do skrzyżowania na którym musisz ustąpić pierwszeństwa pojazdom nadjeżdżający","https://prawkonaraz.pl/storage-bulk/media/questions/b/9425/image/poster.7e49e71e3f8a.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9425/video/full.18aa673149cb.mp4","8","2026-04-09T02:23:14+02:00","Osiedlowa jezdnia z niską zabudową, zaparkowanymi pojazdami i bocznym wlotem po prawej pokazuje dojazd do skrzyżowania. Kadr skupia uwagę na widoczności prawej strony oraz torze jazdy.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
"accepted","batch-024","9426","B","https://prawkonaraz.pl/pytanie/9426/czy-w-przedstawionej-sytuacji-zblizasz-sie-do-skrzyzowania-rownorzednego","Film do pytania 9426: Czy w przedstawionej sytuacji zbliżasz się do skrzyżowania równorzędnego?","Czy w przedstawionej sytuacji zbliżasz się do skrzyżowania równorzędnego?","Wideo powiązane z pytaniem 9426 dla kategorii B przedstawia realny układ drogowy z pytania egzaminacyjnego, pomagając skupić uwagę na przebiegu sceny i warunkach ruchu. Temat sceny: ocena, czy w przedstawionej sytuacji zbliżasz się do skrzyżowania równorzędnego.","ocena, czy w przedstawionej sytuacji zbliżasz się do skrzyżowania równorzędnego","https://prawkonaraz.pl/storage-bulk/media/questions/b/9426/image/poster.f774506ac402.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9426/video/full.5981c7a1cfcb.mp4","8","2026-04-09T02:23:14+02:00","Prosta ulica wśród domów i drzew pokazuje zbliżanie się do kolejnego skrzyżowania bez rozbudowanej sygnalizacji. Materiał akcentuje równorzędny układ wlotów, pobocza i widoczność bocznych dróg.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
"accepted","batch-024","9427","B","https://prawkonaraz.pl/pytanie/9427/czy-w-przedstawionej-sytuacji-na-najblizszym-skrzyzowaniu-pojazd-nadjezdzajacy-z-prawej-strony-ma-pierwszenstwo-przejazdu","Film do pytania 9427: Czy w przedstawionej sytuacji na najbliższym skrzyżowaniu pojazd nadjeżdżający z prawej...","Czy w przedstawionej sytuacji na najbliższym skrzyżowaniu pojazd nadjeżdżający z prawej strony ma pierwszeństwo przejazdu?","Klip wideo dla pytania 9427 dla kategorii B pokazuje sytuację egzaminacyjną na drodze, w której liczy się spokojna obserwacja, rozpoznanie zagrożeń i właściwa decyzja kierowcy. Temat sceny: ocena, czy w przedstawionej sytuacji na najbliższym skrzyżowaniu pojazd nadjeżdżający z prawej strony ma pierwszeństwo przejazd...","ocena, czy w przedstawionej sytuacji na najbliższym skrzyżowaniu pojazd nadjeżdżający z prawej strony ma pierwszeństwo przejazd","https://prawkonaraz.pl/storage-bulk/media/questions/b/9427/image/poster.4e5bc8ce24d1.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9427/video/full.6c88859a44e7.mp4","8","2026-04-09T02:23:14+02:00","Ciasny odcinek między budynkami z cieniem na jezdni i wlotem z prawej strony pokazuje sytuację pierwszeństwa na lokalnym skrzyżowaniu. Ujęcie pomaga śledzić pojazd z bocznej drogi.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
"accepted","batch-024","9430","B","https://prawkonaraz.pl/pytanie/9430/w-przedstawionej-sytuacji-na-najblizszym-skrzyzowaniu-zamierzasz-skrecic-w-prawo-czy-musisz-ustapic-pierwszenstwa-przejazdu-rowerzystom-jadacym-z-naprzeciwka-i-skrecajacym-w-lewo","Film do pytania 9430: W przedstawionej sytuacji na najbliższym skrzyżowaniu zamierzasz skręcić w prawo. Czy mu...","W przedstawionej sytuacji na najbliższym skrzyżowaniu zamierzasz skręcić w prawo. Czy musisz ustąpić pierwszeństwa przejazdu rowerzystom jadącym z naprzeciwka i skręcającym w lewo?","Klip wideo dla pytania 9430 dla kategorii B pokazuje sytuację egzaminacyjną na drodze, w której liczy się spokojna obserwacja, rozpoznanie zagrożeń i właściwa decyzja kierowcy. Temat sceny: w przedstawionej sytuacji na najbliższym skrzyżowaniu zamierzasz skręcić w prawo. Czy musisz ustąpić pierwszeństwa przejazdu ro...","w przedstawionej sytuacji na najbliższym skrzyżowaniu zamierzasz skręcić w prawo. Czy musisz ustąpić pierwszeństwa przejazdu ro","https://prawkonaraz.pl/storage-bulk/media/questions/b/9430/image/poster.aa39ada209f9.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9430/video/full.c6e9c9db36ca.mp4","8","2026-04-09T02:23:14+02:00","Skrzyżowanie przy żółtym budynku i ogrodzeniach pokazuje skręt w prawo w obecności ruchu z naprzeciwka. Kadr kieruje uwagę na rowerzystów, boczne wloty i przestrzeń przecinania torów jazdy.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
"accepted","batch-024","9431","B","https://prawkonaraz.pl/pytanie/9431/w-przedstawionej-sytuacji-na-najblizszym-skrzyzowaniu-zamierzasz-skrecic-w-lewo-czy-musisz-ustapic-pierwszenstwa-przejazdu-pojazdowi-nadjezdzajacemu-z-prawej-strony","Film do pytania 9431: W przedstawionej sytuacji na najbliższym skrzyżowaniu zamierzasz skręcić w lewo. Czy mus...","W przedstawionej sytuacji na najbliższym skrzyżowaniu zamierzasz skręcić w lewo. Czy musisz ustąpić pierwszeństwa przejazdu pojazdowi nadjeżdżającemu z prawej strony?","Klip wideo dla pytania 9431 dla kategorii B pokazuje sytuację egzaminacyjną na drodze, w której liczy się spokojna obserwacja, rozpoznanie zagrożeń i właściwa decyzja kierowcy. Temat sceny: w przedstawionej sytuacji na najbliższym skrzyżowaniu zamierzasz skręcić w lewo. Czy musisz ustąpić pierwszeństwa przejazdu poj...","w przedstawionej sytuacji na najbliższym skrzyżowaniu zamierzasz skręcić w lewo. Czy musisz ustąpić pierwszeństwa przejazdu poj","https://prawkonaraz.pl/storage-bulk/media/questions/b/9431/image/poster.93792285f151.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9431/video/full.3fbf31c2877a.mp4","7","2026-04-09T02:23:14+02:00","Ulica z białym budynkiem i bocznym wlotem po prawej stronie pokazuje przygotowanie do lewego skrętu. Materiał akcentuje widoczność skrzyżowania, pozycję pojazdu oraz ruch z prawej strony.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
"accepted","batch-024","9434","B","https://prawkonaraz.pl/pytanie/9434/czy-w-przedstawionej-sytuacji-jadac-w-lewo-za-widocznym-znakiem-opuscisz-droge-z-pierwszenstwem-przejazdu","Film do pytania 9434: Czy w przedstawionej sytuacji jadąc w lewo za widocznym znakiem opuścisz drogę z pierwsz...","Czy w przedstawionej sytuacji jadąc w lewo za widocznym znakiem opuścisz drogę z pierwszeństwem przejazdu?","Film przy pytaniu 9434 dla kategorii B prezentuje praktyczny kontekst drogowy wykorzystywany w nauce do prawa jazdy i porządkuje to, na co warto zwrócić uwagę w kadrze. Temat sceny: ocena, czy w przedstawionej sytuacji jadąc w lewo za widocznym znakiem opuścisz drogę z pierwszeństwem przejazdu.","ocena, czy w przedstawionej sytuacji jadąc w lewo za widocznym znakiem opuścisz drogę z pierwszeństwem przejazdu","https://prawkonaraz.pl/storage-bulk/media/questions/b/9434/image/poster.197e1570756b.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9434/video/full.fa15d71c47c7.mp4","8","2026-04-09T02:23:14+02:00","Szeroka jezdnia przy obiektach usługowych i ciężarówce na skrzyżowaniu pokazuje wybór kierunku za znakami prowadzącymi. Ujęcie pomaga śledzić drogę z pierwszeństwem oraz odgałęzienie w lewo.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
"accepted","batch-024","9443","B","https://prawkonaraz.pl/pytanie/9443/czy-widoczny-w-przedstawionej-sytuacji-znak-stop-wyznacza-dokladne-miejsce-wymaganego-zatrzymania-pojazdu-przed-wjazdem-na-skrzyzowanie","Film do pytania 9443: Czy widoczny w przedstawionej sytuacji znak ""Stop"" wyznacza dokładne miejsce wymaganego...","Czy widoczny w przedstawionej sytuacji znak ""Stop"" wyznacza dokładne miejsce wymaganego zatrzymania pojazdu przed wjazdem na skrzyżowanie?","Film przy pytaniu 9443 dla kategorii B prezentuje praktyczny kontekst drogowy wykorzystywany w nauce do prawa jazdy i porządkuje to, na co warto zwrócić uwagę w kadrze. Temat sceny: ocena, czy widoczny w przedstawionej sytuacji znak ""Stop"" wyznacza dokładne miejsce wymaganego zatrzymania pojazdu przed wjazdem na skr...","ocena, czy widoczny w przedstawionej sytuacji znak ""Stop"" wyznacza dokładne miejsce wymaganego zatrzymania pojazdu przed wjazdem na skr","https://prawkonaraz.pl/storage-bulk/media/questions/b/9443/image/poster.30cb022de076.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9443/video/full.c762a7df376c.mp4","8","2026-04-09T02:23:14+02:00","Droga z poboczem, ogrodzeniami i znakiem STOP przed skrzyżowaniem pokazuje miejsce zatrzymania wyznaczone oznakowaniem. Kadr akcentuje położenie znaku, linię widoczności oraz zbliżający się wlot.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
"accepted","batch-024","9446","B","https://prawkonaraz.pl/pytanie/9446/w-przedstawionej-sytuacji-zamierzasz-jechac-na-wprost-czy-musisz-sie-zatrzymac-przed-wjazdem-na-skrzyzowanie","Film do pytania 9446: W przedstawionej sytuacji zamierzasz jechać na wprost. Czy musisz się zatrzymać przed wj...","W przedstawionej sytuacji zamierzasz jechać na wprost. Czy musisz się zatrzymać przed wjazdem na skrzyżowanie?","Klip wideo dla pytania 9446 dla kategorii B pokazuje sytuację egzaminacyjną na drodze, w której liczy się spokojna obserwacja, rozpoznanie zagrożeń i właściwa decyzja kierowcy. Temat sceny: w przedstawionej sytuacji zamierzasz jechać na wprost. Czy musisz się zatrzymać przed wjazdem na skrzyżowanie.","w przedstawionej sytuacji zamierzasz jechać na wprost. Czy musisz się zatrzymać przed wjazdem na skrzyżowanie","https://prawkonaraz.pl/storage-bulk/media/questions/b/9446/image/poster.8f4e727b462b.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9446/video/full.3950033d65fb.mp4","7","2026-04-09T02:23:14+02:00","Cicha ulica z domami, ogrodzeniami i rozwidleniem przed pojazdem pokazuje przejazd na wprost przez lokalne skrzyżowanie. Materiał pomaga ocenić znaki, widoczność bocznych dróg i pozycję auta.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
"accepted","batch-024","9447","B","https://prawkonaraz.pl/pytanie/9447/czy-w-przedstawionej-sytuacji-zamierzajac-skrecic-w-lewo-masz-pierwszenstwo-przed-pieszym","Film do pytania 9447: Czy w przedstawionej sytuacji zamierzając skręcić w lewo masz pierwszeństwo przed pieszy...","Czy w przedstawionej sytuacji zamierzając skręcić w lewo masz pierwszeństwo przed pieszym?","Materiał wideo do pytania 9447 dla kategorii B pokazuje krótką sytuację drogową z egzaminu teoretycznego i pomaga przeanalizować ją na podstawie obserwacji oraz zasad ruchu. Temat sceny: ocena, czy w przedstawionej sytuacji zamierzając skręcić w lewo masz pierwszeństwo przed pieszym.","ocena, czy w przedstawionej sytuacji zamierzając skręcić w lewo masz pierwszeństwo przed pieszym","https://prawkonaraz.pl/storage-bulk/media/questions/b/9447/image/poster.8f4e727b462b.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/9447/video/full.3950033d65fb.mp4","7","2026-04-09T02:23:14+02:00","Ten sam rejon skrzyżowania z przejściem i pieszym przy krawędzi pokazuje przygotowanie do lewego skrętu. Ujęcie skupia uwagę na obecności pieszego, bocznym wlocie oraz torze planowanego manewru.","batch-024 accepted after owner blanket approval; not connected to production sitemap"
